paradigm,subject,fold,permute_k,split,calib_size,seed,n_val,baseline_auc,status,accepted,adapted_auc,deployed_auc,delta_auc,internal_val_auc,best_epoch
als,1,version_33,0,stratified,24,43,6,0.6234639235698243,ungateable,,,0.6234639235698243,0.0,,
als,1,version_33,0,stratified,24,44,6,0.6217781823886908,ungateable,,,0.6217781823886908,0.0,,
als,1,version_33,0,stratified,24,45,6,0.6236559073193289,ungateable,,,0.6236559073193289,0.0,,
als,1,version_33,0,stratified,24,46,6,0.6225737795613687,ungateable,,,0.6225737795613687,0.0,,
als,1,version_33,0,stratified,48,42,12,0.622193566440576,ok,1,0.6157859016338668,0.6157859016338668,-0.006407664806709179,0.8,3
als,1,version_33,0,stratified,48,43,12,0.6244785575862876,ok,0,0.6243964883557754,0.6244785575862876,0.0,0.6000000000000001,0
als,1,version_33,0,stratified,48,44,12,0.6223384927662134,ok,1,0.615713020815931,0.615713020815931,-0.006625471950282402,0.7,6
als,1,version_33,0,stratified,48,45,12,0.6250870810919176,ok,0,0.6245228290287013,0.6250870810919176,0.0,0.45,0
als,1,version_33,0,stratified,48,46,12,0.6214292575762638,ok,0,0.6207449296668782,0.6214292575762638,0.0,0.8500000000000001,0
als,1,version_33,0,stratified,96,42,24,0.62233315379091,ok,1,0.6053082572415445,0.6053082572415445,-0.017024896549365565,0.7999999999999999,47
als,1,version_33,0,stratified,96,43,24,0.6251053743032043,ok,0,0.6248072056359222,0.6251053743032043,0.0,0.8125,0
als,1,version_33,0,stratified,96,44,24,0.622565276495332,ok,0,0.6205541876132827,0.622565276495332,0.0,0.6875,1
als,1,version_33,0,stratified,96,45,24,0.6244560292055675,ok,0,0.6237466228925139,0.6244560292055675,0.0,0.5875,0
als,1,version_33,0,stratified,96,46,24,0.6223746195410553,ok,0,0.62159681611436,0.6223746195410553,0.0,0.45,0
als,1,version_33,0,stratified,240,42,60,0.6219552341597796,ok,1,0.6215723140495867,0.6215723140495867,-0.00038292011019291916,0.726,40
als,1,version_33,0,stratified,240,43,60,0.6224703856749312,ok,1,0.6157777777777776,0.6157777777777776,-0.006692607897153535,0.746,22
als,1,version_33,0,stratified,240,44,60,0.6197605601469238,ok,1,0.5964407713498623,0.5964407713498623,-0.023319788797061536,0.6900000000000001,9
als,1,version_33,0,stratified,240,45,60,0.6234308999081726,ok,0,0.6219219467401286,0.6234308999081726,0.0,0.538,0
als,1,version_33,0,stratified,240,46,60,0.6208119834710744,ok,1,0.6156799816345271,0.6156799816345271,-0.005132001836547273,0.6839999999999999,3
als,1,version_33,0,stratified,480,42,120,0.6204674817898023,ok,1,0.6163038501560874,0.6163038501560874,-0.004163631633714915,0.703,0
als,1,version_33,0,stratified,480,43,120,0.6216735171696149,ok,1,0.6176389177939646,0.6176389177939646,-0.004034599375650316,0.6244999999999999,6
als,1,version_33,0,stratified,480,44,120,0.6200910509885535,ok,0,0.6164794484911551,0.6200910509885535,0.0,0.6355,0
als,1,version_33,0,stratified,480,45,120,0.622208376690947,ok,1,0.6195746618106139,0.6195746618106139,-0.002633714880333038,0.6809999999999999,0
als,1,version_33,0,stratified,480,46,120,0.6202728928199792,ok,1,0.6073540582726327,0.6073540582726327,-0.012918834547346547,0.6735,11
als,1,version_33,0,temporal_array,24,42,6,0.6218434155766944,ungateable,,,0.6218434155766944,0.0,,
als,1,version_33,0,temporal_array,24,43,6,0.6218434155766944,ungateable,,,0.6218434155766944,0.0,,
als,1,version_33,0,temporal_array,24,44,6,0.6218434155766944,ungateable,,,0.6218434155766944,0.0,,
als,1,version_33,0,temporal_array,24,45,6,0.6218434155766944,ungateable,,,0.6218434155766944,0.0,,
