paradigm,subject,montage_condition,permute_k,permute_seed,n_displaced,split,calib_size,seed,ea_ref,baseline_auc,adapted_auc,delta_auc,n_calib,n_eval,calib_pos_rate,eval_pos_rate,calib_baseline_frac,eval_baseline_frac,n_purged,status,fold,fold_mode,checkpoint_val_auc,montage_source,effective_montage
mi,102,perm_k8,8,101,8,temporal_array,10,44,session,0.8816758358019468,0.6994498518831993,-0.18222598391874745,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_29,average,0.7951,inferred_from_config,FC3|CP4|FCz|C3|C6|C5|Cz|C1|FC4|C2|FC1|C4|CP3|CP1|CPz|CP2|FC2
mi,102,perm_k8,8,101,8,temporal_array,10,45,session,0.8816758358019468,0.6994498518831993,-0.18222598391874745,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_29,average,0.7951,inferred_from_config,FC3|CP4|FCz|C3|C6|C5|Cz|C1|FC4|C2|FC1|C4|CP3|CP1|CPz|CP2|FC2
mi,102,perm_k8,8,101,8,temporal_array,10,46,session,0.8816758358019468,0.6994498518831993,-0.18222598391874745,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_29,average,0.7951,inferred_from_config,FC3|CP4|FCz|C3|C6|C5|Cz|C1|FC4|C2|FC1|C4|CP3|CP1|CPz|CP2|FC2
mi,102,perm_k8,8,101,8,temporal_array,50,42,session,0.8854166666666667,0.7326822916666667,-0.1527343750000001,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_29,average,0.7951,inferred_from_config,FC3|CP4|FCz|C3|C6|C5|Cz|C1|FC4|C2|FC1|C4|CP3|CP1|CPz|CP2|FC2
mi,102,perm_k8,8,101,8,temporal_array,50,43,session,0.8854166666666667,0.701171875,-0.18424479166666674,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_29,average,0.7951,inferred_from_config,FC3|CP4|FCz|C3|C6|C5|Cz|C1|FC4|C2|FC1|C4|CP3|CP1|CPz|CP2|FC2
mi,102,perm_k8,8,101,8,temporal_array,50,44,session,0.8854166666666667,0.7020833333333334,-0.18333333333333335,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_29,average,0.7951,inferred_from_config,FC3|CP4|FCz|C3|C6|C5|Cz|C1|FC4|C2|FC1|C4|CP3|CP1|CPz|CP2|FC2
mi,102,perm_k8,8,101,8,temporal_array,50,45,session,0.8854166666666667,0.7183593749999999,-0.16705729166666683,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_29,average,0.7951,inferred_from_config,FC3|CP4|FCz|C3|C6|C5|Cz|C1|FC4|C2|FC1|C4|CP3|CP1|CPz|CP2|FC2
mi,102,perm_k8,8,101,8,temporal_array,50,46,session,0.8854166666666667,0.7108072916666667,-0.17460937500000007,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_29,average,0.7951,inferred_from_config,FC3|CP4|FCz|C3|C6|C5|Cz|C1|FC4|C2|FC1|C4|CP3|CP1|CPz|CP2|FC2
mi,102,perm_k8,8,101,8,temporal_array,100,42,session,0.9202302631578947,0.8448464912280702,-0.07538377192982448,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,ok,version_29,average,0.7951,inferred_from_config,FC3|CP4|FCz|C3|C6|C5|Cz|C1|FC4|C2|FC1|C4|CP3|CP1|CPz|CP2|FC2
mi,102,perm_k8,8,101,8,temporal_array,100,43,session,0.9202302631578947,0.7859100877192982,-0.13432017543859653,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,ok,version_29,average,0.7951,inferred_from_config,FC3|CP4|FCz|C3|C6|C5|Cz|C1|FC4|C2|FC1|C4|CP3|CP1|CPz|CP2|FC2
mi,102,perm_k8,8,101,8,temporal_array,100,44,session,0.9202302631578947,0.8390899122807016,-0.08114035087719307,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,ok,version_29,average,0.7951,inferred_from_config,FC3|CP4|FCz|C3|C6|C5|Cz|C1|FC4|C2|FC1|C4|CP3|CP1|CPz|CP2|FC2
mi,102,perm_k8,8,101,8,temporal_array,100,45,session,0.9202302631578947,0.8632127192982456,-0.05701754385964908,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,ok,version_29,average,0.7951,inferred_from_config,FC3|CP4|FCz|C3|C6|C5|Cz|C1|FC4|C2|FC1|C4|CP3|CP1|CPz|CP2|FC2
mi,102,perm_k8,8,101,8,temporal_array,100,46,session,0.9202302631578947,0.8278508771929824,-0.09237938596491224,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,ok,version_29,average,0.7951,inferred_from_config,FC3|CP4|FCz|C3|C6|C5|Cz|C1|FC4|C2|FC1|C4|CP3|CP1|CPz|CP2|FC2
mi,102,perm_k8,8,101,8,temporal_array,200,42,session,nan,nan,nan,200,34,0.45,0.0,0.13,1.0,0,degenerate_eval_single_class,version_29,average,0.7951,inferred_from_config,FC3|CP4|FCz|C3|C6|C5|Cz|C1|FC4|C2|FC1|C4|CP3|CP1|CPz|CP2|FC2
mi,102,perm_k8,8,101,8,temporal_array,200,43,session,nan,nan,nan,200,34,0.45,0.0,0.13,1.0,0,degenerate_eval_single_class,version_29,average,0.7951,inferred_from_config,FC3|CP4|FCz|C3|C6|C5|Cz|C1|FC4|C2|FC1|C4|CP3|CP1|CPz|CP2|FC2
mi,102,perm_k8,8,101,8,temporal_array,200,44,session,nan,nan,nan,200,34,0.45,0.0,0.13,1.0,0,degenerate_eval_single_class,version_29,average,0.7951,inferred_from_config,FC3|CP4|FCz|C3|C6|C5|Cz|C1|FC4|C2|FC1|C4|CP3|CP1|CPz|CP2|FC2
mi,102,perm_k8,8,101,8,temporal_array,200,45,session,nan,nan,nan,200,34,0.45,0.0,0.13,1.0,0,degenerate_eval_single_class,version_29,average,0.7951,inferred_from_config,FC3|CP4|FCz|C3|C6|C5|Cz|C1|FC4|C2|FC1|C4|CP3|CP1|CPz|CP2|FC2
mi,102,perm_k8,8,101,8,temporal_array,200,46,session,nan,nan,nan,200,34,0.45,0.0,0.13,1.0,0,degenerate_eval_single_class,version_29,average,0.7951,inferred_from_config,FC3|CP4|FCz|C3|C6|C5|Cz|C1|FC4|C2|FC1|C4|CP3|CP1|CPz|CP2|FC2
mi,102,perm_k8,8,102,8,stratified,10,42,session,0.8761375126390293,0.8743680485338726,-0.0017694641051566595,10,224,0.4,0.38392857142857145,0.2,0.25892857142857145,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,stratified,10,43,session,0.871334681496461,0.8313953488372093,-0.03993933265925165,10,224,0.4,0.38392857142857145,0.3,0.2544642857142857,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,stratified,10,44,session,0.8726828446241995,0.8617290192113245,-0.01095382541287504,10,224,0.4,0.38392857142857145,0.4,0.25,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,stratified,10,45,session,0.8706605999325918,0.8618132794068083,-0.00884732052578352,10,224,0.4,0.38392857142857145,0.3,0.2544642857142857,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,stratified,10,46,session,0.8736097067745198,0.8067913717559825,-0.06681833501853729,10,224,0.4,0.38392857142857145,0.1,0.26339285714285715,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,stratified,50,42,session,0.8734887199302007,0.8672566371681416,-0.00623208276205911,50,184,0.38,0.3858695652173913,0.22,0.266304347826087,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,stratified,50,43,session,0.8615231210270473,0.8618970459927708,0.0003739249657235266,50,184,0.38,0.3858695652173913,0.22,0.266304347826087,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,stratified,50,44,session,0.8754829864140595,0.8501807304000997,-0.025302256013959856,50,184,0.38,0.3858695652173913,0.3,0.24456521739130435,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,stratified,50,45,session,0.868253770410071,0.8274959491462046,-0.0407578212638664,50,184,0.38,0.3858695652173913,0.3,0.24456521739130435,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,stratified,50,46,session,0.8660102206157297,0.857285304748847,-0.008724915866882732,50,184,0.38,0.3858695652173913,0.24,0.2608695652173913,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,stratified,100,42,session,0.9015009380863039,0.8710131332082551,-0.030487804878048808,100,134,0.38,0.3880597014925373,0.22,0.2835820895522388,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,stratified,100,43,session,0.8623358348968105,0.8719512195121951,0.009615384615384581,100,134,0.38,0.3880597014925373,0.21,0.291044776119403,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,stratified,100,44,session,0.8761726078799249,0.8459193245778611,-0.030253283302063783,100,134,0.38,0.3880597014925373,0.27,0.2462686567164179,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,stratified,100,45,session,0.8864915572232644,0.8302063789868668,-0.05628517823639767,100,134,0.38,0.3880597014925373,0.25,0.26119402985074625,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,stratified,100,46,session,0.8681988742964353,0.8822701688555348,0.014071294559099501,100,134,0.38,0.3880597014925373,0.24,0.26865671641791045,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,stratified,200,42,session,0.9120879120879122,0.901098901098901,-0.010989010989011172,200,34,0.385,0.38235294117647056,0.235,0.38235294117647056,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,stratified,200,43,session,0.9230769230769231,0.9340659340659341,0.01098901098901095,200,34,0.385,0.38235294117647056,0.25,0.29411764705882354,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,stratified,200,44,session,0.8827838827838828,0.8681318681318682,-0.0146520146520146,200,34,0.385,0.38235294117647056,0.24,0.35294117647058826,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,stratified,200,45,session,0.8681318681318682,0.7948717948717949,-0.07326007326007322,200,34,0.385,0.38235294117647056,0.25,0.29411764705882354,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,stratified,200,46,session,0.9230769230769231,0.9377289377289378,0.014652014652014711,200,34,0.385,0.38235294117647056,0.255,0.2647058823529412,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,10,42,session,0.8809140922556072,0.8561997460854845,-0.024714346170122692,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,10,43,session,0.8809140922556072,0.8561997460854845,-0.024714346170122692,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,10,44,session,0.8809140922556072,0.8561997460854845,-0.024714346170122692,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,10,45,session,0.8809140922556072,0.8561997460854845,-0.024714346170122692,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,10,46,session,0.8809140922556072,0.8561997460854845,-0.024714346170122692,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,50,42,session,0.8809895833333333,0.7992187500000001,-0.08177083333333324,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,50,43,session,0.8809895833333333,0.770703125,-0.11028645833333328,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,50,44,session,0.8809895833333333,0.7807291666666667,-0.10026041666666663,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,50,45,session,0.8809895833333333,0.7891927083333333,-0.091796875,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,50,46,session,0.8809895833333333,0.792578125,-0.0884114583333333,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,100,42,session,0.9092653508771931,0.9295504385964912,0.020285087719298156,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,100,43,session,0.9092653508771931,0.9172149122807018,0.007949561403508776,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,100,44,session,0.9092653508771931,0.9295504385964912,0.020285087719298156,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,100,45,session,0.9092653508771931,0.9221491228070176,0.012883771929824483,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,100,46,session,0.9092653508771931,0.9205043859649124,0.011239035087719285,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,ok,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,200,42,session,nan,nan,nan,200,34,0.45,0.0,0.13,1.0,0,degenerate_eval_single_class,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,200,43,session,nan,nan,nan,200,34,0.45,0.0,0.13,1.0,0,degenerate_eval_single_class,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,200,44,session,nan,nan,nan,200,34,0.45,0.0,0.13,1.0,0,degenerate_eval_single_class,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,200,45,session,nan,nan,nan,200,34,0.45,0.0,0.13,1.0,0,degenerate_eval_single_class,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,102,8,temporal_array,200,46,session,nan,nan,nan,200,34,0.45,0.0,0.13,1.0,0,degenerate_eval_single_class,version_29,average,0.7951,inferred_from_config,FC3|C3|FCz|FC1|CP2|C1|CP3|FC4|Cz|C2|C4|C6|FC2|CP1|CPz|C5|CP4
mi,102,perm_k8,8,103,8,stratified,10,42,session,0.9175092686215032,0.8806033029996629,-0.03690596562184023,10,224,0.4,0.38392857142857145,0.2,0.25892857142857145,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,stratified,10,43,session,0.9103471520053926,0.871840242669363,-0.03850690933602963,10,224,0.4,0.38392857142857145,0.3,0.2544642857142857,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,stratified,10,44,session,0.9171722278395686,0.8805190428041794,-0.03665318503538928,10,224,0.4,0.38392857142857145,0.4,0.25,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,stratified,10,45,session,0.9162453656892484,0.8595382541287496,-0.05670711156049879,10,224,0.4,0.38392857142857145,0.3,0.2544642857142857,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,stratified,10,46,session,0.9167509268621503,0.893747893495113,-0.02300303336703735,10,224,0.4,0.38392857142857145,0.1,0.26339285714285715,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,stratified,50,42,session,0.907391250155802,0.8820889941418423,-0.025302256013959745,50,184,0.38,0.3858695652173913,0.22,0.266304347826087,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,stratified,50,43,session,0.9041505671195313,0.9137479745731023,0.00959740745357096,50,184,0.38,0.3858695652173913,0.22,0.266304347826087,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,stratified,50,44,session,0.9197307740246791,0.8972952760812662,-0.02243549794341282,50,184,0.38,0.3858695652173913,0.3,0.24456521739130435,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,stratified,50,45,session,0.9204786239561261,0.9082637417424904,-0.012214882213635758,50,184,0.38,0.3858695652173913,0.3,0.24456521739130435,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,stratified,50,46,session,0.9148697494702729,0.908014458432008,-0.006855291038264877,50,184,0.38,0.3858695652173913,0.24,0.2608695652173913,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,stratified,100,42,session,0.9420731707317074,0.9172138836772983,-0.024859287054409096,100,134,0.38,0.3880597014925373,0.22,0.2835820895522388,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,stratified,100,43,session,0.9101782363977486,0.9146341463414633,0.004455909943714698,100,134,0.38,0.3880597014925373,0.21,0.291044776119403,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,stratified,100,44,session,0.9165103189493433,0.8794559099437149,-0.0370544090056284,100,134,0.38,0.3880597014925373,0.27,0.2462686567164179,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,stratified,100,45,session,0.9143996247654784,0.901969981238274,-0.012429643527204437,100,134,0.38,0.3880597014925373,0.25,0.26119402985074625,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,stratified,100,46,session,0.9291744840525329,0.9366791744840526,0.007504690431519689,100,134,0.38,0.3880597014925373,0.24,0.26865671641791045,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,stratified,200,42,session,0.9560439560439561,0.9706959706959708,0.014652014652014711,200,34,0.385,0.38235294117647056,0.235,0.38235294117647056,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,stratified,200,43,session,0.9304029304029304,0.9194139194139195,-0.01098901098901095,200,34,0.385,0.38235294117647056,0.25,0.29411764705882354,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,stratified,200,44,session,0.9743589743589743,0.9633699633699634,-0.01098901098901095,200,34,0.385,0.38235294117647056,0.24,0.35294117647058826,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,stratified,200,45,session,0.816849816849817,0.8717948717948718,0.05494505494505486,200,34,0.385,0.38235294117647056,0.25,0.29411764705882354,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,stratified,200,46,session,0.978021978021978,0.9487179487179488,-0.0293040293040292,200,34,0.385,0.38235294117647056,0.255,0.2647058823529412,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,temporal_array,10,42,session,0.9153618281845112,0.8507829030892933,-0.0645789250952179,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,temporal_array,10,43,session,0.9153618281845112,0.8507829030892933,-0.0645789250952179,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
mi,102,perm_k8,8,103,8,temporal_array,10,44,session,0.9153618281845112,0.8507829030892933,-0.0645789250952179,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_29,average,0.7951,inferred_from_config,CPz|FC1|C4|CP4|FC4|Cz|C3|C1|FC2|C2|FCz|C6|CP3|CP1|C5|CP2|FC3
